基金代码,基金名称,基金类型,证券代码,证券名称,标准名称,主题,占净值比例,持仓市值(万元),持股数(万股),原始重复行数
011133,鹏扬沪深300质量成长低波动C,指数型-股票,688041,海光信息,海光信息,电芯片/核心半导体,0.14%,63.08,0.3,1
011133,鹏扬沪深300质量成长低波动C,指数型-股票,688256,寒武纪,寒武纪,电芯片/核心半导体,0.04%,19.66,0.02,1
011134,广发价值优选混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,9.59%,2360.34,5.33,1
011134,广发价值优选混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,8.70%,2140.98,3.76,1
011134,广发价值优选混合A,混合型-偏股,688205,德科立,德科立,光芯片/光通信,8.37%,2060.14,11.2,1
011134,广发价值优选混合A,混合型-偏股,603986,兆易创新,兆易创新,存储,6.45%,1588.13,6.67,1
011134,广发价值优选混合A,混合型-偏股,688012,中微公司,中微公司,电芯片/核心半导体,6.22%,1529.45,4.99,1
011134,广发价值优选混合A,混合型-偏股,002371,北方华创,北方华创,电芯片/核心半导体,5.23%,1287.36,2.88,1
011135,广发价值优选混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,9.59%,2360.34,5.33,1
011135,广发价值优选混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,8.70%,2140.98,3.76,1
011135,广发价值优选混合C,混合型-偏股,688205,德科立,德科立,光芯片/光通信,8.37%,2060.14,11.2,1
011135,广发价值优选混合C,混合型-偏股,603986,兆易创新,兆易创新,存储,6.45%,1588.13,6.67,1
011135,广发价值优选混合C,混合型-偏股,688012,中微公司,中微公司,电芯片/核心半导体,6.22%,1529.45,4.99,1
011135,广发价值优选混合C,混合型-偏股,002371,北方华创,北方华创,电芯片/核心半导体,5.23%,1287.36,2.88,1
011138,广发聚鸿六个月持有期混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,4.34%,2494.02,4.38,1
011138,广发聚鸿六个月持有期混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,4.33%,2488.76,5.62,1
011139,广发聚鸿六个月持有期混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,4.34%,2494.02,4.38,1
011139,广发聚鸿六个月持有期混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,4.33%,2488.76,5.62,1
011140,广发聚鸿六个月持有期混合E,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,4.34%,2494.02,4.38,1
011140,广发聚鸿六个月持有期混合E,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,4.33%,2488.76,5.62,1
011144,华安汇宏精选混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,7.24%,27849.84,48.91,1
011144,华安汇宏精选混合A,混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,4.19%,16103.99,53.4,1
011144,华安汇宏精选混合A,混合型-偏股,688205,德科立,德科立,光芯片/光通信,3.57%,13725.2,74.59,1
011145,华安汇宏精选混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,7.24%,27849.84,48.91,1
011145,华安汇宏精选混合C,混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,4.19%,16103.99,53.4,1
011145,华安汇宏精选混合C,混合型-偏股,688205,德科立,德科立,光芯片/光通信,3.57%,13725.2,74.59,1
011146,创金合信气候变化责任投资股票A,股票型,688256,寒武纪,寒武纪,电芯片/核心半导体,3.17%,213.02,0.22,1
011147,创金合信气候变化责任投资股票C,股票型,688256,寒武纪,寒武纪,电芯片/核心半导体,3.17%,213.02,0.22,1
011148,南方军工改革灵活配置混合C,混合型-灵活,688385,复旦微电,复旦微电,电芯片/核心半导体,5.83%,22371.4,335.76,1
011162,博时港股通领先趋势混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.75%,6520.16,95.1,1
011163,博时港股通领先趋势混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.75%,6520.16,95.1,1
011167,景顺长城景气成长混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,2.78%,2892.28,17.9,1
011167,景顺长城景气成长混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.22%,4393.74,98.15,1
011167,景顺长城景气成长混合A,混合型-偏股,002371,北方华创,北方华创,电芯片/核心半导体,3.05%,3178.17,7.11,1
011168,嘉实睿享安久双利18个月持有期债券,债券型-混合二级,603986,兆易创新,兆易创新,存储,0.56%,21.43,0.09,1
011168,嘉实睿享安久双利18个月持有期债券,债券型-混合二级,688012,中微公司,中微公司,电芯片/核心半导体,0.56%,21.45,0.07,1
011170,宝盈智慧生活混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,9.22%,763.01,1.34,1
011170,宝盈智慧生活混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,9.20%,761.68,1.72,1
011170,宝盈智慧生活混合A,混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,5.94%,491.61,1.63,1
011171,宝盈智慧生活混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,9.22%,763.01,1.34,1
011171,宝盈智慧生活混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,9.20%,761.68,1.72,1
011171,宝盈智慧生活混合C,混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,5.94%,491.61,1.63,1
011173,银华心享一年持有期混合,混合型-偏股,688041,海光信息,海光信息,电芯片/核心半导体,2.11%,6927.79,32.95,1
011173,银华心享一年持有期混合,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,1.39%,4583.99,102.4,1
011173,银华心享一年持有期混合,混合型-偏股,688981,中芯国际,中芯国际,电芯片/核心半导体,1.21%,3987.74,42.4,1
011175,平安恒鑫混合A,混合型-偏债,300308,中际旭创,中际旭创,光芯片/光通信,0.50%,34.16,0.06,1
011176,平安恒鑫混合C,混合型-偏债,300308,中际旭创,中际旭创,光芯片/光通信,0.50%,34.16,0.06,1
011177,博时汇融回报一年持有混合A,混合型-偏股,688256,寒武纪,寒武纪,电芯片/核心半导体,3.08%,3383.53,3.49,1
011177,博时汇融回报一年持有混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,3.05%,3345.78,48.8,1
011178,博时汇融回报一年持有混合C,混合型-偏股,688256,寒武纪,寒武纪,电芯片/核心半导体,3.08%,3383.53,3.49,1
011178,博时汇融回报一年持有混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,3.05%,3345.78,48.8,1
011183,广发内需增长混合C,混合型-灵活,300502,新易盛,新易盛,光芯片/光通信,8.49%,2971.46,6.71,1
011183,广发内需增长混合C,混合型-灵活,300308,中际旭创,中际旭创,光芯片/光通信,8.41%,2943.85,5.17,1
011183,广发内需增长混合C,混合型-灵活,688205,德科立,德科立,光芯片/光通信,5.52%,1932.48,10.5,1
011183,广发内需增长混合C,混合型-灵活,603986,兆易创新,兆易创新,存储,5.89%,2059.57,8.65,1
011183,广发内需增长混合C,混合型-灵活,002371,北方华创,北方华创,电芯片/核心半导体,5.34%,1868.46,4.18,1
011183,广发内需增长混合C,混合型-灵活,688012,中微公司,中微公司,电芯片/核心半导体,5.18%,1812.73,5.92,1
011186,信澳至诚精选混合A,混合型-偏股,300223,北京君正,北京君正,存储,6.49%,2720.14,26.08,1
011186,信澳至诚精选混合A,混合型-偏股,688766,普冉股份,普冉股份,存储,6.32%,2645.53,11.75,1
011186,信澳至诚精选混合A,混合型-偏股,603986,兆易创新,兆易创新,存储,4.04%,1692.89,7.11,1
011186,信澳至诚精选混合A,混合型-偏股,688012,中微公司,中微公司,电芯片/核心半导体,3.17%,1326.53,4.33,1
011189,建信智汇优选一年持有期混合(MOM),混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,2.45%,2519.76,5.69,1
011189,建信智汇优选一年持有期混合(MOM),混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,1.88%,1939.29,6.43,1
011190,招商瑞安1年持有期混合A,混合型-偏债,01415,高伟电子,高伟电子,光芯片/光通信,0.46%,81.76,3.57,1
011191,招商瑞安1年持有期混合C,混合型-偏债,01415,高伟电子,高伟电子,光芯片/光通信,0.46%,81.76,3.57,1
011192,广发恒荣三个月持有期混合A,混合型-偏债,300308,中际旭创,中际旭创,光芯片/光通信,0.12%,341.65,0.6,1
011193,广发恒荣三个月持有期混合C,混合型-偏债,300308,中际旭创,中际旭创,光芯片/光通信,0.12%,341.65,0.6,1
011194,广发睿铭两年持有期混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,6.10%,3509.91,7.93,1
011194,广发睿铭两年持有期混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,6.02%,3462.01,6.08,1
011194,广发睿铭两年持有期混合A,混合型-偏股,688205,德科立,德科立,光芯片/光通信,6.00%,3451.99,18.76,1
011194,广发睿铭两年持有期混合A,混合型-偏股,603986,兆易创新,兆易创新,存储,5.37%,3090.54,12.98,1
011194,广发睿铭两年持有期混合A,混合型-偏股,688012,中微公司,中微公司,电芯片/核心半导体,5.13%,2949.06,9.63,1
011194,广发睿铭两年持有期混合A,混合型-偏股,002371,北方华创,北方华创,电芯片/核心半导体,4.99%,2869.74,6.42,1
011195,广发睿铭两年持有期混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,6.10%,3509.91,7.93,1
011195,广发睿铭两年持有期混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,6.02%,3462.01,6.08,1
011195,广发睿铭两年持有期混合C,混合型-偏股,688205,德科立,德科立,光芯片/光通信,6.00%,3451.99,18.76,1
011195,广发睿铭两年持有期混合C,混合型-偏股,603986,兆易创新,兆易创新,存储,5.37%,3090.54,12.98,1
011195,广发睿铭两年持有期混合C,混合型-偏股,688012,中微公司,中微公司,电芯片/核心半导体,5.13%,2949.06,9.63,1
011195,广发睿铭两年持有期混合C,混合型-偏股,002371,北方华创,北方华创,电芯片/核心半导体,4.99%,2869.74,6.42,1
011196,摩根优势成长混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,8.55%,2279.21,5.15,1
011196,摩根优势成长混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,3.59%,956.61,1.68,1
011197,摩根优势成长混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,8.55%,2279.21,5.15,1
011197,摩根优势成长混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,3.59%,956.61,1.68,1
011201,财通优势行业轮动混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,5.29%,2564.04,5.79,1
011202,财通优势行业轮动混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,5.29%,2564.04,5.79,1
011216,南方优质企业混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,2.80%,1545.51,3.49,1
011216,南方优质企业混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,2.73%,1503.24,2.64,1
011217,南方优质企业混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,2.80%,1545.51,3.49,1
011217,南方优质企业混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,2.73%,1503.24,2.64,1
011229,创金合信数字经济主题股票A,股票型,300620,光库科技,光库科技,光芯片/光通信,3.81%,906.17,5.09,1
011230,创金合信数字经济主题股票C,股票型,300620,光库科技,光库科技,光芯片/光通信,3.81%,906.17,5.09,1
011241,东吴双动力混合C,混合型-偏股,603986,兆易创新,兆易创新,存储,8.82%,1811.94,7.61,1
011241,东吴双动力混合C,混合型-偏股,688766,普冉股份,普冉股份,存储,7.69%,1579.42,7.01,1
011241,东吴双动力混合C,混合型-偏股,300223,北京君正,北京君正,存储,5.53%,1135.83,10.89,1
011243,万家惠裕回报6个月持有期混合A,混合型-偏债,603501,豪威集团,韦尔股份,电芯片/核心半导体,0.10%,4.75,0.05,1
011244,万家惠裕回报6个月持有期混合C,混合型-偏债,603501,豪威集团,韦尔股份,电芯片/核心半导体,0.10%,4.75,0.05,1
011246,嘉实阿尔法优选混合A,混合型-偏股,603986,兆易创新,兆易创新,存储,2.02%,2709.58,11.38,1
011246,嘉实阿尔法优选混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,2.28%,3064.68,44.7,1
011246,嘉实阿尔法优选混合A,混合型-偏股,688012,中微公司,中微公司,电芯片/核心半导体,1.45%,1946.03,6.35,1
011247,嘉实阿尔法优选混合C,混合型-偏股,603986,兆易创新,兆易创新,存储,2.02%,2709.58,11.38,1
011247,嘉实阿尔法优选混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,2.28%,3064.68,44.7,1
011247,嘉实阿尔法优选混合C,混合型-偏股,688012,中微公司,中微公司,电芯片/核心半导体,1.45%,1946.03,6.35,1
011249,嘉实稳裕混合A,混合型-偏债,688012,中微公司,中微公司,电芯片/核心半导体,0.35%,506.29,1.65,1
011250,嘉实稳裕混合C,混合型-偏债,688012,中微公司,中微公司,电芯片/核心半导体,0.35%,506.29,1.65,1
011259,汇添富高质量成长30一年混合C,混合型-偏股,002371,北方华创,北方华创,电芯片/核心半导体,5.01%,5071.93,11.35,1
011264,中欧新趋势混合X,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,7.00%,34004.03,59.72,1
011269,中银证券优势制造股票A,股票型,300394,天孚通信,天孚通信,光芯片/光通信,7.32%,374.59,1.24,1
011269,中银证券优势制造股票A,股票型,688498,源杰科技,源杰科技,光芯片/光通信,6.71%,343.76,0.34,1
011269,中银证券优势制造股票A,股票型,300502,新易盛,新易盛,光芯片/光通信,3.46%,177.14,0.4,1
011270,中银证券优势制造股票C,股票型,300394,天孚通信,天孚通信,光芯片/光通信,7.32%,374.59,1.24,1
011270,中银证券优势制造股票C,股票型,688498,源杰科技,源杰科技,光芯片/光通信,6.71%,343.76,0.34,1
011270,中银证券优势制造股票C,股票型,300502,新易盛,新易盛,光芯片/光通信,3.46%,177.14,0.4,1
011271,汇添富价值成长均衡投资混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,2.10%,2283.99,5.16,1
011272,汇添富价值成长均衡投资混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,2.10%,2283.99,5.16,1
011277,上银科技驱动双周定期可赎回混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,8.77%,484.0,0.85,1
011277,上银科技驱动双周定期可赎回混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,5.93%,327.7,0.74,1
011277,上银科技驱动双周定期可赎回混合A,混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,3.71%,205.09,0.68,1
011277,上银科技驱动双周定期可赎回混合A,混合型-偏股,688041,海光信息,海光信息,电芯片/核心半导体,3.93%,216.8,1.03,1
011277,上银科技驱动双周定期可赎回混合A,混合型-偏股,688256,寒武纪,寒武纪,电芯片/核心半导体,3.20%,176.94,0.18,1
011287,前海开源聚慧三年持有混合,混合型-偏股,688256,寒武纪,寒武纪,电芯片/核心半导体,8.83%,1027.43,1.05,1
011295,中信保诚量化阿尔法股票C,股票型,300308,中际旭创,中际旭创,光芯片/光通信,1.75%,1116.04,1.96,1
011295,中信保诚量化阿尔法股票C,股票型,300502,新易盛,新易盛,光芯片/光通信,1.23%,782.06,1.77,1
011300,易方达智造优势混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,5.14%,20481.35,46.25,1
011300,易方达智造优势混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,4.33%,17254.09,30.3,1
011300,易方达智造优势混合A,混合型-偏股,002371,北方华创,北方华创,电芯片/核心半导体,2.60%,10357.88,23.17,1
011301,易方达智造优势混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,5.14%,20481.35,46.25,1
011301,易方达智造优势混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,4.33%,17254.09,30.3,1
011301,易方达智造优势混合C,混合型-偏股,002371,北方华创,北方华创,电芯片/核心半导体,2.60%,10357.88,23.17,1
011304,工银创新成长混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,5.81%,12793.65,28.89,1
011304,工银创新成长混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,5.61%,12351.07,21.69,1
